"Country or Area"|"Year"|"Area"|"Sex"|"Age"|"Record Type"|"Reliability"|"Source Year"|"Value"|"Value Footnotes"
"Germany"|"2017"|"Total"|"Male"|"67"|"Estimate - de jure"|"Final figure, complete"|"2018"|"452030"|"1"
"Germany"|"2017"|"Total"|"Male"|"67"|"Estimate - de jure"|"Final figure, complete"|"2018"|"456912.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"68"|"Estimate - de jure"|"Final figure, complete"|"2018"|"426938"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"68"|"Estimate - de jure"|"Final figure, complete"|"2018"|"410508"|"1"
"Germany"|"2017"|"Total"|"Male"|"69"|"Estimate - de jure"|"Final figure, complete"|"2018"|"380141"|"1"
"Germany"|"2017"|"Total"|"Male"|"69"|"Estimate - de jure"|"Final figure, complete"|"2018"|"391021.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"70"|"Estimate - de jure"|"Final figure, complete"|"2018"|"349149"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"70"|"Estimate - de jure"|"Final figure, complete"|"2018"|"326626"|"1"
"Germany"|"2017"|"Total"|"Male"|"70 - 74"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1703714"|"1"
"Germany"|"2017"|"Total"|"Male"|"70 - 74"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1694103"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"71"|"Estimate - de jure"|"Final figure, complete"|"2018"|"299466.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"71"|"Estimate - de jure"|"Final figure, complete"|"2018"|"280396"|"1"
"Germany"|"2017"|"Total"|"Male"|"72"|"Estimate - de jure"|"Final figure, complete"|"2018"|"371321"|"1"
"Germany"|"2017"|"Total"|"Male"|"72"|"Estimate - de jure"|"Final figure, complete"|"2018"|"322127"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"73"|"Estimate - de jure"|"Final figure, complete"|"2018"|"366247.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"73"|"Estimate - de jure"|"Final figure, complete"|"2018"|"371729"|"1"
"Germany"|"2017"|"Total"|"Male"|"74"|"Estimate - de jure"|"Final figure, complete"|"2018"|"353642"|"1"
"Germany"|"2017"|"Total"|"Male"|"74"|"Estimate - de jure"|"Final figure, complete"|"2018"|"357113"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"75"|"Estimate - de jure"|"Final figure, complete"|"2018"|"379660"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"75"|"Estimate - de jure"|"Final figure, complete"|"2018"|"417244"|"1"
"Germany"|"2017"|"Total"|"Male"|"75 - 79"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1930680"|"1"
"Germany"|"2017"|"Total"|"Male"|"75 - 79"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1907557.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"76"|"Estimate - de jure"|"Final figure, complete"|"2018"|"413743.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"76"|"Estimate - de jure"|"Final figure, complete"|"2018"|"425109"|"1"
"Germany"|"2017"|"Total"|"Male"|"77"|"Estimate - de jure"|"Final figure, complete"|"2018"|"404467"|"1"
"Germany"|"2017"|"Total"|"Male"|"77"|"Estimate - de jure"|"Final figure, complete"|"2018"|"406356"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"78"|"Estimate - de jure"|"Final figure, complete"|"2018"|"374626"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"78"|"Estimate - de jure"|"Final figure, complete"|"2018"|"362215"|"1"
"Germany"|"2017"|"Total"|"Male"|"79"|"Estimate - de jure"|"Final figure, complete"|"2018"|"321645"|"1"
"Germany"|"2017"|"Total"|"Male"|"79"|"Estimate - de jure"|"Final figure, complete"|"2018"|"333172"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"80"|"Estimate - de jure"|"Final figure, complete"|"2018"|"298932.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"80"|"Estimate - de jure"|"Final figure, complete"|"2018"|"293429"|"1"
"Germany"|"2017"|"Total"|"Male"|"80 - 84"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1099541"|"1"
"Germany"|"2017"|"Total"|"Male"|"80 - 84"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1143105"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"81"|"Estimate - de jure"|"Final figure, complete"|"2018"|"269912.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"81"|"Estimate - de jure"|"Final figure, complete"|"2018"|"264228"|"1"
"Germany"|"2017"|"Total"|"Male"|"82"|"Estimate - de jure"|"Final figure, complete"|"2018"|"226608"|"1"
"Germany"|"2017"|"Total"|"Male"|"82"|"Estimate - de jure"|"Final figure, complete"|"2018"|"236296"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"83"|"Estimate - de jure"|"Final figure, complete"|"2018"|"187555"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"83"|"Estimate - de jure"|"Final figure, complete"|"2018"|"166139"|"1"
"Germany"|"2017"|"Total"|"Male"|"84"|"Estimate - de jure"|"Final figure, complete"|"2018"|"149137"|"1"
"Germany"|"2017"|"Total"|"Male"|"84"|"Estimate - de jure"|"Final figure, complete"|"2018"|"150409"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"85"|"Estimate - de jure"|"Final figure, complete"|"2018"|"134587.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"85"|"Estimate - de jure"|"Final figure, complete"|"2018"|"135075"|"1"
"Germany"|"2017"|"Total"|"Male"|"85 - 89"|"Estimate - de jure"|"Final figure, complete"|"2018"|"519702"|"1"
"Germany"|"2017"|"Total"|"Male"|"85 - 89"|"Estimate - de jure"|"Final figure, complete"|"2018"|"523461"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"86"|"Estimate - de jure"|"Final figure, complete"|"2018"|"122215.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"86"|"Estimate - de jure"|"Final figure, complete"|"2018"|"124399"|"1"
"Germany"|"2017"|"Total"|"Male"|"87"|"Estimate - de jure"|"Final figure, complete"|"2018"|"104534"|"1"
"Germany"|"2017"|"Total"|"Male"|"87"|"Estimate - de jure"|"Final figure, complete"|"2018"|"106659.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"88"|"Estimate - de jure"|"Final figure, complete"|"2018"|"89106.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"88"|"Estimate - de jure"|"Final figure, complete"|"2018"|"88436"|"1"
"Germany"|"2017"|"Total"|"Male"|"89"|"Estimate - de jure"|"Final figure, complete"|"2018"|"67258"|"1"
"Germany"|"2017"|"Total"|"Male"|"89"|"Estimate - de jure"|"Final figure, complete"|"2018"|"70892"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"90"|"Estimate - de jure"|"Final figure, complete"|"2018"|"53613.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"90"|"Estimate - de jure"|"Final figure, complete"|"2018"|"51799"|"1"
"Germany"|"2017"|"Total"|"Male"|"90 - 94"|"Estimate - de jure"|"Final figure, complete"|"2018"|"151582"|"1"
"Germany"|"2017"|"Total"|"Male"|"90 - 94"|"Estimate - de jure"|"Final figure, complete"|"2018"|"157148"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"91"|"Estimate - de jure"|"Final figure, complete"|"2018"|"40568"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"91"|"Estimate - de jure"|"Final figure, complete"|"2018"|"39286"|"1"
"Germany"|"2017"|"Total"|"Male"|"92"|"Estimate - de jure"|"Final figure, complete"|"2018"|"26617"|"1"
"Germany"|"2017"|"Total"|"Male"|"92"|"Estimate - de jure"|"Final figure, complete"|"2018"|"28727.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"93"|"Estimate - de jure"|"Final figure, complete"|"2018"|"19760.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"93"|"Estimate - de jure"|"Final figure, complete"|"2018"|"19265"|"1"
"Germany"|"2017"|"Total"|"Male"|"94"|"Estimate - de jure"|"Final figure, complete"|"2018"|"14615"|"1"
"Germany"|"2017"|"Total"|"Male"|"94"|"Estimate - de jure"|"Final figure, complete"|"2018"|"14478.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"95"|"Estimate - de jure"|"Final figure, complete"|"2018"|"10511"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"95"|"Estimate - de jure"|"Final figure, complete"|"2018"|"10499"|"1"
"Germany"|"2017"|"Total"|"Male"|"95 - 99"|"Estimate - de jure"|"Final figure, complete"|"2018"|"23789"|"1"
"Germany"|"2017"|"Total"|"Male"|"95 - 99"|"Estimate - de jure"|"Final figure, complete"|"2018"|"24972.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"96"|"Estimate - de jure"|"Final figure, complete"|"2018"|"7226.5"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"96"|"Estimate - de jure"|"Final figure, complete"|"2018"|"7109"|"1"
"Germany"|"2017"|"Total"|"Male"|"97"|"Estimate - de jure"|"Final figure, complete"|"2018"|"4277"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"97"|"Estimate - de jure"|"Final figure, complete"|"2018"|"3702"|"1"
"Germany"|"2017"|"Total"|"Male"|"98"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1497"|"1"
"Germany"|"2017"|"Total"|"Male"|"98"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1969"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"99"|"Estimate - de jure"|"Final figure, complete"|"2018"|"989"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"99"|"Estimate - de jure"|"Final figure, complete"|"2018"|"982"|"1"
"Germany"|"2017"|"Total"|"Male"|"100"|"Estimate - de jure"|"Final figure, complete"|"2018"|"656"|"1"
"Germany"|"2017"|"Total"|"Male"|"100 - 104"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2046"|"1"
"Germany"|"2017"|"Total"|"Male"|"100 +"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2417"|"1,2"
"Germany"|"2017"|"Total"|"Male"|"100 +"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2427"|"1"
"Germany"|"2017"|"Total"|"Male"|"101"|"Estimate - de jure"|"Final figure, complete"|"2018"|"493"|"1"
"Germany"|"2017"|"Total"|"Male"|"102"|"Estimate - de jure"|"Final figure, complete"|"2018"|"447"|"1"
"Germany"|"2017"|"Total"|"Male"|"103"|"Estimate - de jure"|"Final figure, complete"|"2018"|"289"|"1"
"Germany"|"2017"|"Total"|"Male"|"104"|"Estimate - de jure"|"Final figure, complete"|"2018"|"161"|"1"
"Germany"|"2017"|"Total"|"Male"|"105"|"Estimate - de jure"|"Final figure, complete"|"2018"|"130"|"1"
"Germany"|"2017"|"Total"|"Male"|"105 - 109"|"Estimate - de jure"|"Final figure, complete"|"2018"|"287"|"1"
"Germany"|"2017"|"Total"|"Male"|"106"|"Estimate - de jure"|"Final figure, complete"|"2018"|"62"|"1"
"Germany"|"2017"|"Total"|"Male"|"107"|"Estimate - de jure"|"Final figure, complete"|"2018"|"41"|"1"
"Germany"|"2017"|"Total"|"Male"|"108"|"Estimate - de jure"|"Final figure, complete"|"2018"|"35"|"1"
"Germany"|"2017"|"Total"|"Male"|"109"|"Estimate - de jure"|"Final figure, complete"|"2018"|"19"|"1"
"Germany"|"2017"|"Total"|"Male"|"110 +"|"Estimate - de jure"|"Final figure, complete"|"2018"|"94"|"1"
"Germany"|"2017"|"Total"|"Female"|"Total"|"Estimate - de jure"|"Final figure, complete"|"2018"|"41886660.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"Total"|"Estimate - de jure"|"Final figure, complete"|"2018"|"41824535"|"1"
"Germany"|"2017"|"Total"|"Female"|"0"|"Estimate - de jure"|"Final figure, complete"|"2018"|"384735"|"1"
"Germany"|"2017"|"Total"|"Female"|"0"|"Estimate - de jure"|"Final figure, complete"|"2018"|"383620"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"0 - 4"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1850209"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"0 - 4"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1827858"|"1"
"Germany"|"2017"|"Total"|"Female"|"1"|"Estimate - de jure"|"Final figure, complete"|"2018"|"370820"|"1"
"Germany"|"2017"|"Total"|"Female"|"1"|"Estimate - de jure"|"Final figure, complete"|"2018"|"379602"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"1 - 4"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1466589"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"1 - 4"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1443123"|"1"
"Germany"|"2017"|"Total"|"Female"|"2"|"Estimate - de jure"|"Final figure, complete"|"2018"|"366361"|"1"
"Germany"|"2017"|"Total"|"Female"|"2"|"Estimate - de jure"|"Final figure, complete"|"2018"|"370533"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"3"|"Estimate - de jure"|"Final figure, complete"|"2018"|"361781.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"3"|"Estimate - de jure"|"Final figure, complete"|"2018"|"353479"|"1"
"Germany"|"2017"|"Total"|"Female"|"4"|"Estimate - de jure"|"Final figure, complete"|"2018"|"352463"|"1"
"Germany"|"2017"|"Total"|"Female"|"4"|"Estimate - de jure"|"Final figure, complete"|"2018"|"354672.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"5"|"Estimate - de jure"|"Final figure, complete"|"2018"|"350441.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"5"|"Estimate - de jure"|"Final figure, complete"|"2018"|"345166"|"1"
"Germany"|"2017"|"Total"|"Female"|"5 - 9"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1756737"|"1"
"Germany"|"2017"|"Total"|"Female"|"5 - 9"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1763767.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"6"|"Estimate - de jure"|"Final figure, complete"|"2018"|"350564.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"6"|"Estimate - de jure"|"Final figure, complete"|"2018"|"353199"|"1"
"Germany"|"2017"|"Total"|"Female"|"7"|"Estimate - de jure"|"Final figure, complete"|"2018"|"347094"|"1"
"Germany"|"2017"|"Total"|"Female"|"7"|"Estimate - de jure"|"Final figure, complete"|"2018"|"351766.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"8"|"Estimate - de jure"|"Final figure, complete"|"2018"|"353675"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"8"|"Estimate - de jure"|"Final figure, complete"|"2018"|"356978"|"1"
"Germany"|"2017"|"Total"|"Female"|"9"|"Estimate - de jure"|"Final figure, complete"|"2018"|"354300"|"1"
"Germany"|"2017"|"Total"|"Female"|"9"|"Estimate - de jure"|"Final figure, complete"|"2018"|"357320"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"10"|"Estimate - de jure"|"Final figure, complete"|"2018"|"352114.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"10"|"Estimate - de jure"|"Final figure, complete"|"2018"|"346854"|"1"
"Germany"|"2017"|"Total"|"Female"|"10 - 14"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1784673"|"1"
"Germany"|"2017"|"Total"|"Female"|"10 - 14"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1786089.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"11"|"Estimate - de jure"|"Final figure, complete"|"2018"|"351047"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"11"|"Estimate - de jure"|"Final figure, complete"|"2018"|"352305"|"1"
"Germany"|"2017"|"Total"|"Female"|"12"|"Estimate - de jure"|"Final figure, complete"|"2018"|"360196"|"1"
"Germany"|"2017"|"Total"|"Female"|"12"|"Estimate - de jure"|"Final figure, complete"|"2018"|"357605"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"13"|"Estimate - de jure"|"Final figure, complete"|"2018"|"361432"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"13"|"Estimate - de jure"|"Final figure, complete"|"2018"|"360084"|"1"
"Germany"|"2017"|"Total"|"Female"|"14"|"Estimate - de jure"|"Final figure, complete"|"2018"|"365234"|"1"
"Germany"|"2017"|"Total"|"Female"|"14"|"Estimate - de jure"|"Final figure, complete"|"2018"|"363891"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"15"|"Estimate - de jure"|"Final figure, complete"|"2018"|"370688"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"15"|"Estimate - de jure"|"Final figure, complete"|"2018"|"373495"|"1"
"Germany"|"2017"|"Total"|"Female"|"15 - 19"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1985471"|"1"
"Germany"|"2017"|"Total"|"Female"|"15 - 19"|"Estimate - de jure"|"Final figure, complete"|"2018"|"1967363"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"16"|"Estimate - de jure"|"Final figure, complete"|"2018"|"384177.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"16"|"Estimate - de jure"|"Final figure, complete"|"2018"|"391999"|"1"
"Germany"|"2017"|"Total"|"Female"|"17"|"Estimate - de jure"|"Final figure, complete"|"2018"|"391987"|"1"
"Germany"|"2017"|"Total"|"Female"|"17"|"Estimate - de jure"|"Final figure, complete"|"2018"|"393370"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"18"|"Estimate - de jure"|"Final figure, complete"|"2018"|"400582.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"18"|"Estimate - de jure"|"Final figure, complete"|"2018"|"403949"|"1"
"Germany"|"2017"|"Total"|"Female"|"19"|"Estimate - de jure"|"Final figure, complete"|"2018"|"424041"|"1"
"Germany"|"2017"|"Total"|"Female"|"19"|"Estimate - de jure"|"Final figure, complete"|"2018"|"418545"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"20"|"Estimate - de jure"|"Final figure, complete"|"2018"|"429752"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"20"|"Estimate - de jure"|"Final figure, complete"|"2018"|"424854"|"1"
"Germany"|"2017"|"Total"|"Female"|"20 - 24"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2178101"|"1"
"Germany"|"2017"|"Total"|"Female"|"20 - 24"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2183769.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"21"|"Estimate - de jure"|"Final figure, complete"|"2018"|"426837.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"21"|"Estimate - de jure"|"Final figure, complete"|"2018"|"419395"|"1"
"Germany"|"2017"|"Total"|"Female"|"22"|"Estimate - de jure"|"Final figure, complete"|"2018"|"428110"|"1"
"Germany"|"2017"|"Total"|"Female"|"22"|"Estimate - de jure"|"Final figure, complete"|"2018"|"427805.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"23"|"Estimate - de jure"|"Final figure, complete"|"2018"|"442253.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"23"|"Estimate - de jure"|"Final figure, complete"|"2018"|"446961"|"1"
"Germany"|"2017"|"Total"|"Female"|"24"|"Estimate - de jure"|"Final figure, complete"|"2018"|"458781"|"1"
"Germany"|"2017"|"Total"|"Female"|"24"|"Estimate - de jure"|"Final figure, complete"|"2018"|"457121"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"25"|"Estimate - de jure"|"Final figure, complete"|"2018"|"472369.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"25"|"Estimate - de jure"|"Final figure, complete"|"2018"|"478296"|"1"
"Germany"|"2017"|"Total"|"Female"|"25 - 29"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2579651"|"1"
"Germany"|"2017"|"Total"|"Female"|"25 - 29"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2563954.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"26"|"Estimate - de jure"|"Final figure, complete"|"2018"|"504894"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"26"|"Estimate - de jure"|"Final figure, complete"|"2018"|"524395"|"1"
"Germany"|"2017"|"Total"|"Female"|"27"|"Estimate - de jure"|"Final figure, complete"|"2018"|"520945"|"1"
"Germany"|"2017"|"Total"|"Female"|"27"|"Estimate - de jure"|"Final figure, complete"|"2018"|"525867.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"28"|"Estimate - de jure"|"Final figure, complete"|"2018"|"529913"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"28"|"Estimate - de jure"|"Final figure, complete"|"2018"|"532729"|"1"
"Germany"|"2017"|"Total"|"Female"|"29"|"Estimate - de jure"|"Final figure, complete"|"2018"|"523286"|"1"
"Germany"|"2017"|"Total"|"Female"|"29"|"Estimate - de jure"|"Final figure, complete"|"2018"|"530910.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"30"|"Estimate - de jure"|"Final figure, complete"|"2018"|"523116"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"30"|"Estimate - de jure"|"Final figure, complete"|"2018"|"517944"|"1"
"Germany"|"2017"|"Total"|"Female"|"30 - 34"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2544895"|"1"
"Germany"|"2017"|"Total"|"Female"|"30 - 34"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2559225"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"31"|"Estimate - de jure"|"Final figure, complete"|"2018"|"512938.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"31"|"Estimate - de jure"|"Final figure, complete"|"2018"|"503341"|"1"
"Germany"|"2017"|"Total"|"Female"|"32"|"Estimate - de jure"|"Final figure, complete"|"2018"|"501801"|"1"
"Germany"|"2017"|"Total"|"Female"|"32"|"Estimate - de jure"|"Final figure, complete"|"2018"|"504803.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"33"|"Estimate - de jure"|"Final figure, complete"|"2018"|"505480.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"33"|"Estimate - de jure"|"Final figure, complete"|"2018"|"505012"|"1"
"Germany"|"2017"|"Total"|"Female"|"34"|"Estimate - de jure"|"Final figure, complete"|"2018"|"516797"|"1"
"Germany"|"2017"|"Total"|"Female"|"34"|"Estimate - de jure"|"Final figure, complete"|"2018"|"512886.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"35"|"Estimate - de jure"|"Final figure, complete"|"2018"|"518134.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"35"|"Estimate - de jure"|"Final figure, complete"|"2018"|"515876"|"1"
"Germany"|"2017"|"Total"|"Female"|"35 - 39"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2500432"|"1"
"Germany"|"2017"|"Total"|"Female"|"35 - 39"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2525424.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"36"|"Estimate - de jure"|"Final figure, complete"|"2018"|"519166.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"36"|"Estimate - de jure"|"Final figure, complete"|"2018"|"519009"|"1"
"Germany"|"2017"|"Total"|"Female"|"37"|"Estimate - de jure"|"Final figure, complete"|"2018"|"494747"|"1"
"Germany"|"2017"|"Total"|"Female"|"37"|"Estimate - de jure"|"Final figure, complete"|"2018"|"508629.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"38"|"Estimate - de jure"|"Final figure, complete"|"2018"|"492668"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"38"|"Estimate - de jure"|"Final figure, complete"|"2018"|"487725"|"1"
"Germany"|"2017"|"Total"|"Female"|"39"|"Estimate - de jure"|"Final figure, complete"|"2018"|"483075"|"1"
"Germany"|"2017"|"Total"|"Female"|"39"|"Estimate - de jure"|"Final figure, complete"|"2018"|"486826"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"40"|"Estimate - de jure"|"Final figure, complete"|"2018"|"480528"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"40"|"Estimate - de jure"|"Final figure, complete"|"2018"|"475288"|"1"
"Germany"|"2017"|"Total"|"Female"|"40 - 44"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2393629"|"1"
"Germany"|"2017"|"Total"|"Female"|"40 - 44"|"Estimate - de jure"|"Final figure, complete"|"2018"|"2385380"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"41"|"Estimate - de jure"|"Final figure, complete"|"2018"|"470000.5"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"41"|"Estimate - de jure"|"Final figure, complete"|"2018"|"461879"|"1"
"Germany"|"2017"|"Total"|"Female"|"42"|"Estimate - de jure"|"Final figure, complete"|"2018"|"469802"|"1"
"Germany"|"2017"|"Total"|"Female"|"42"|"Estimate - de jure"|"Final figure, complete"|"2018"|"467125"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"43"|"Estimate - de jure"|"Final figure, complete"|"2018"|"473290"|"1,2"
"Germany"|"2017"|"Total"|"Female"|"43"|"Estimate - de jure"|"Final figure, complete"|"2018"|"474234"|"1"
"Germany"|"2017"|"Total"|"Female"|"44"|"Estimate - de jure"|"Final figure, complete"|"2018"|"512426"|"1"
